longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,median_house_value
-117.86,33.88,19.0,1621.0,328.0,871.0,322.0,3.7361,<1H OCEAN,5.03416149068323,0.202344231955583,2.7049689440993787,201400.0
-121.79,37.38,22.0,3650.0,527.0,1637.0,520.0,5.3774,<1H OCEAN,7.019230769230769,0.1443835616438356,3.148076923076923,325600.0
-122.24,37.77,52.0,1711.0,386.0,885.0,373.0,3.6417,NEAR BAY,4.587131367292225,0.2255990648743425,2.3726541554959786,206300.0
-122.04,37.26,24.0,4973.0,709.0,1692.0,696.0,7.8627,<1H OCEAN,7.145114942528736,0.1425698773376231,2.4310344827586206,500001.0
-121.92,37.48,23.0,4314.0,676.0,1972.0,623.0,5.3813,<1H OCEAN,6.924558587479936,0.1566991191469633,3.1653290529695024,264400.0
-117.93,33.75,24.0,1380.0,339.0,1472.0,304.0,4.2219,<1H OCEAN,4.539473684210527,0.2456521739130434,4.842105263157895,162800.0
-117.96,34.0,33.0,5462.0,952.0,3527.0,914.0,4.4038,<1H OCEAN,5.975929978118162,0.174295129989015,3.858862144420131,186700.0
-119.8,36.79,45.0,1337.0,187.0,471.0,187.0,5.187,INLAND,7.149732620320855,0.1398653702318623,2.518716577540107,153800.0
-122.25,38.12,47.0,1339.0,298.0,794.0,286.0,2.5865,NEAR BAY,4.681818181818182,0.2225541448842419,2.7762237762237763,109800.0
-122.22,37.44,32.0,4281.0,501.0,1318.0,484.0,15.0001,NEAR OCEAN,8.84504132231405,0.1170287316047652,2.7231404958677685,500001.0
-121.97,37.32,19.0,4620.0,1404.0,2672.0,1308.0,3.699,<1H OCEAN,3.532110091743119,0.3038961038961039,2.0428134556574924,237500.0
-117.1,32.75,15.0,2422.0,774.0,2120.0,715.0,1.0617,NEAR OCEAN,3.3874125874125878,0.319570602807597,2.965034965034965,92400.0
-118.98,35.36,15.0,1482.0,338.0,1059.0,279.0,1.2617,INLAND,5.311827956989247,0.2280701754385964,3.795698924731183,42700.0
-121.97,37.3,25.0,5463.0,1351.0,2758.0,1310.0,3.0079,<1H OCEAN,4.170229007633588,0.2473000183049606,2.1053435114503816,277300.0
-118.39,33.85,24.0,4373.0,871.0,1830.0,824.0,5.7128,<1H OCEAN,5.307038834951456,0.1991767665218385,2.220873786407767,366200.0
-118.32,34.2,36.0,1978.0,337.0,834.0,311.0,3.9866,<1H OCEAN,6.360128617363344,0.1703741152679474,2.6816720257234725,294400.0
-122.53,37.97,52.0,205.0,119.0,228.0,132.0,1.9063,NEAR BAY,1.553030303030303,0.5804878048780487,1.7272727272727273,200000.0
-117.85,33.86,18.0,329.0,72.0,209.0,71.0,4.6806,<1H OCEAN,4.633802816901408,0.2188449848024316,2.943661971830986,187500.0
-121.84,36.61,15.0,2190.0,586.0,1570.0,510.0,1.875,<1H OCEAN,4.294117647058823,0.267579908675799,3.0784313725490198,122300.0
-122.0,37.08,17.0,4154.0,739.0,2149.0,693.0,5.5919,NEAR OCEAN,5.994227994227995,0.1779008184882041,3.101010101010101,373400.0
-122.29,37.78,42.0,1241.0,309.0,821.0,300.0,1.9427,NEAR BAY,4.136666666666667,0.2489927477840451,2.736666666666667,102200.0
-118.47,33.99,37.0,2155.0,721.0,1082.0,637.0,3.4071,<1H OCEAN,3.3830455259026686,0.3345707656612529,1.6985871271585558,267500.0
-122.61,38.24,18.0,2933.0,481.0,1279.0,443.0,5.0849,<1H OCEAN,6.62076749435666,0.1639959086259802,2.8871331828442437,188500.0
-122.23,39.53,8.0,1268.0,336.0,1237.0,326.0,1.3708,INLAND,3.88957055214724,0.2649842271293375,3.794478527607362,125000.0
-118.88,34.22,16.0,2343.0,393.0,2007.0,383.0,5.756,<1H OCEAN,6.117493472584856,0.1677336747759283,5.240208877284595,302700.0
-119.77,36.32,14.0,3400.0,618.0,1867.0,612.0,3.9926,INLAND,5.555555555555555,0.1817647058823529,3.0506535947712417,92500.0
-121.37,38.66,9.0,3184.0,779.0,1929.0,769.0,2.3844,INLAND,4.140442132639792,0.2446608040201005,2.5084525357607284,86000.0
-118.95,34.81,30.0,2817.0,604.0,1089.0,412.0,3.1364,INLAND,6.837378640776699,0.2144124955626553,2.6432038834951457,123500.0
-121.8,38.0,34.0,2738.0,475.0,1316.0,459.0,3.5368,INLAND,5.965141612200436,0.1734842951059167,2.867102396514161,122500.0
-116.95,33.73,21.0,4587.0,810.0,2233.0,765.0,3.2371,INLAND,5.996078431372549,0.1765860039241334,2.918954248366013,94500.0
-122.35,37.96,32.0,1991.0,504.0,1139.0,423.0,2.0353,NEAR BAY,4.706855791962175,0.2531391260673029,2.692671394799054,113600.0
-118.23,34.21,36.0,2988.0,719.0,1357.0,657.0,3.5174,<1H OCEAN,4.5479452054794525,0.2406291834002677,2.0654490106544903,268000.0
-117.18,32.83,31.0,1772.0,353.0,1090.0,350.0,3.9265,NEAR OCEAN,5.062857142857143,0.1992099322799097,3.1142857142857143,162000.0
-122.17,37.74,41.0,1613.0,445.0,1481.0,414.0,2.4028,NEAR BAY,3.896135265700483,0.2758834469931804,3.577294685990338,97700.0
-121.62,36.67,31.0,2697.0,690.0,2220.0,665.0,2.5329,<1H OCEAN,4.055639097744361,0.2558398220244716,3.338345864661654,135200.0
-118.4,34.28,16.0,6573.0,1480.0,6161.0,1473.0,3.3304,<1H OCEAN,4.462321792260693,0.2251635478472539,4.182620502376103,154900.0
-118.35,33.92,29.0,736.0,232.0,584.0,231.0,3.6167,<1H OCEAN,3.186147186147186,0.3152173913043478,2.5281385281385282,200000.0
-118.0,33.94,37.0,903.0,158.0,444.0,158.0,3.75,<1H OCEAN,5.715189873417722,0.1749723145071982,2.810126582278481,174400.0
-117.13,34.06,4.0,3078.0,510.0,1341.0,486.0,4.9688,INLAND,6.333333333333333,0.1656920077972709,2.759259259259259,163200.0
-117.97,33.79,33.0,3268.0,641.0,1704.0,591.0,3.6849,<1H OCEAN,5.529610829103215,0.1961444308445532,2.883248730964467,211400.0
-122.28,37.84,49.0,1916.0,447.0,863.0,378.0,1.9274,NEAR BAY,5.068783068783069,0.2332985386221294,2.2830687830687832,122300.0
-118.39,34.17,28.0,2790.0,748.0,1351.0,697.0,3.2052,<1H OCEAN,4.002869440459111,0.268100358422939,1.9383070301291248,283600.0
-122.02,37.36,21.0,2471.0,677.0,1486.0,689.0,3.9038,<1H OCEAN,3.586357039187228,0.2739781464993929,2.1567489114658924,243800.0
-120.84,37.47,11.0,2285.0,499.0,1468.0,471.0,2.7857,INLAND,4.851380042462845,0.2183807439824945,3.1167728237791934,110300.0
-117.05,32.73,27.0,3184.0,588.0,1763.0,571.0,3.5529,NEAR OCEAN,5.576182136602452,0.1846733668341708,3.087565674255692,133900.0
-122.48,37.76,48.0,2304.0,558.0,1273.0,512.0,3.275,NEAR BAY,4.5,0.2421875,2.486328125,332100.0
-122.28,38.31,52.0,58.0,18.0,48.0,22.0,1.76,NEAR BAY,2.636363636363636,0.3103448275862069,2.1818181818181817,166700.0
-117.93,34.01,33.0,1733.0,361.0,1757.0,375.0,4.2266,<1H OCEAN,4.621333333333333,0.2083092902481246,4.685333333333333,153800.0
-122.41,37.76,52.0,351.0,81.0,308.0,75.0,2.6667,NEAR BAY,4.68,0.2307692307692307,4.1066666666666665,325000.0
-118.41,33.99,39.0,3014.0,822.0,3212.0,777.0,1.1985,<1H OCEAN,3.879021879021879,0.2727272727272727,4.133848133848134,215000.0
-118.21,33.92,35.0,1669.0,445.0,1870.0,412.0,3.0417,<1H OCEAN,4.050970873786408,0.2666267225883763,4.538834951456311,117300.0
-118.09,33.79,31.0,4231.0,617.0,1694.0,623.0,6.6312,<1H OCEAN,6.791332263242376,0.1458284093594894,2.7191011235955056,360100.0
-120.79,37.53,20.0,1417.0,263.0,853.0,263.0,3.3083,INLAND,5.387832699619772,0.1856033874382498,3.2433460076045626,108300.0
-117.13,32.75,28.0,2279.0,671.0,1166.0,623.0,1.95,NEAR OCEAN,3.658105939004816,0.2944273804300131,1.8715890850722312,150000.0
-118.23,34.21,38.0,1399.0,390.0,859.0,386.0,3.4148,<1H OCEAN,3.6243523316062176,0.278770550393138,2.2253886010362693,234800.0
-119.92,34.44,17.0,2143.0,324.0,1073.0,330.0,6.0321,NEAR OCEAN,6.493939393939394,0.1511899206719552,3.2515151515151515,402600.0
-122.64,41.74,33.0,2644.0,459.0,1113.0,483.0,3.3095,INLAND,5.474120082815735,0.1736006051437216,2.3043478260869565,81300.0
-118.21,34.12,41.0,1904.0,514.0,1666.0,498.0,3.6845,<1H OCEAN,3.823293172690763,0.2699579831932773,3.3453815261044175,175800.0
-117.89,33.9,23.0,1533.0,226.0,693.0,230.0,7.898,<1H OCEAN,6.665217391304348,0.1474233529028049,3.0130434782608697,258200.0
-118.25,34.01,45.0,782.0,270.0,1030.0,235.0,1.0898,<1H OCEAN,3.327659574468085,0.3452685421994885,4.382978723404255,93400.0
-117.58,34.0,2.0,7544.0,1516.0,2801.0,1001.0,4.0037,INLAND,7.536463536463536,0.2009544008483563,2.798201798201798,245200.0
-118.35,33.91,32.0,1660.0,366.0,928.0,398.0,4.3187,<1H OCEAN,4.170854271356784,0.2204819277108433,2.3316582914572863,269700.0
-117.92,34.01,35.0,3055.0,634.0,3738.0,615.0,3.375,<1H OCEAN,4.967479674796748,0.2075286415711947,6.078048780487805,127200.0
-122.48,37.59,29.0,5889.0,959.0,2784.0,923.0,5.3991,NEAR OCEAN,6.380281690140845,0.162845984038037,3.0162513542795235,273000.0
-118.39,34.19,23.0,1875.0,710.0,2555.0,657.0,2.0968,<1H OCEAN,2.853881278538813,0.3786666666666666,3.888888888888889,162500.0
-119.14,36.29,36.0,788.0,181.0,405.0,180.0,1.47,INLAND,4.377777777777778,0.2296954314720812,2.25,61900.0
-122.24,37.75,45.0,891.0,,384.0,146.0,4.9489,NEAR BAY,6.102739726027397,,2.6301369863013697,247100.0
-118.44,34.22,39.0,1529.0,344.0,913.0,314.0,3.325,<1H OCEAN,4.869426751592357,0.224983649444081,2.9076433121019107,178200.0
-119.96,38.93,22.0,2731.0,632.0,1215.0,483.0,2.83,INLAND,5.654244306418219,0.2314170633467594,2.515527950310559,110500.0
-120.84,38.77,11.0,1013.0,188.0,410.0,158.0,4.825,INLAND,6.411392405063292,0.1855873642645607,2.5949367088607596,184600.0
-121.01,37.68,33.0,828.0,123.0,373.0,133.0,5.5,INLAND,6.225563909774436,0.1485507246376811,2.8045112781954886,146200.0
-116.45,32.65,22.0,2680.0,643.0,1644.0,516.0,2.1949,INLAND,5.1937984496124034,0.2399253731343283,3.186046511627907,127100.0
-117.3,34.13,42.0,2115.0,557.0,1532.0,494.0,1.4531,INLAND,4.281376518218623,0.2633569739952718,3.1012145748987856,71500.0
-122.43,37.64,42.0,4091.0,757.0,1861.0,771.0,4.207,NEAR OCEAN,5.30609597924773,0.1850403324370569,2.4137483787289233,272700.0
-118.28,34.18,47.0,2243.0,339.0,911.0,319.0,7.4046,<1H OCEAN,7.031347962382445,0.1511368702630405,2.8557993730407523,446800.0
-117.25,32.76,38.0,2331.0,493.0,836.0,433.0,4.9125,NEAR OCEAN,5.38337182448037,0.2114972114972114,1.930715935334873,452600.0
-117.09,34.01,37.0,106.0,18.0,27.0,12.0,4.0556,INLAND,8.833333333333334,0.1698113207547169,2.25,131300.0
-122.08,37.68,37.0,848.0,202.0,314.0,205.0,2.3958,NEAR BAY,4.136585365853659,0.2382075471698113,1.5317073170731708,190800.0
-122.11,38.0,9.0,3424.0,583.0,1460.0,543.0,5.76,NEAR BAY,6.305709023941068,0.170268691588785,2.6887661141804786,212600.0
-117.13,32.75,24.0,1877.0,519.0,898.0,483.0,2.2264,NEAR OCEAN,3.886128364389234,0.2765050612679808,1.8592132505175984,112500.0
-118.26,34.01,47.0,1269.0,323.0,1628.0,325.0,1.5089,<1H OCEAN,3.9046153846153846,0.2545311268715524,5.009230769230769,115800.0
-116.97,33.78,24.0,2680.0,606.0,1728.0,527.0,2.535,INLAND,5.0853889943074,0.2261194029850746,3.2789373814041745,74800.0
-120.46,34.74,15.0,2185.0,386.0,827.0,336.0,5.3765,NEAR OCEAN,6.502976190476191,0.1766590389016018,2.4613095238095237,223100.0
-116.42,33.76,14.0,16921.0,2837.0,2524.0,1262.0,7.6281,INLAND,13.408082408874805,0.1676614857277938,2.0,341700.0
-116.57,33.94,29.0,551.0,166.0,224.0,107.0,1.1917,INLAND,5.149532710280374,0.3012704174228675,2.0934579439252334,50000.0
-121.36,38.55,33.0,1191.0,198.0,554.0,191.0,2.8021,INLAND,6.235602094240837,0.1662468513853904,2.900523560209424,118800.0
-117.41,33.96,24.0,4481.0,901.0,2398.0,823.0,3.864,INLAND,5.444714459295262,0.2010711894666369,2.913730255164034,123400.0
-121.88,37.36,42.0,2087.0,402.0,1342.0,423.0,4.2149,<1H OCEAN,4.933806146572104,0.1926209870627695,3.1725768321513,199000.0
-118.52,34.18,42.0,1611.0,410.0,879.0,386.0,3.1923,<1H OCEAN,4.173575129533679,0.2545003103662321,2.27720207253886,221800.0
-118.46,34.22,39.0,1500.0,333.0,998.0,309.0,3.9625,<1H OCEAN,4.854368932038835,0.222,3.2297734627831716,168200.0
-120.44,34.66,22.0,3231.0,549.0,1739.0,581.0,4.5417,NEAR OCEAN,5.561101549053356,0.1699164345403899,2.9931153184165233,142400.0
-118.3,33.99,47.0,2212.0,533.0,1903.0,554.0,1.9853,<1H OCEAN,3.9927797833935017,0.2409584086799276,3.435018050541516,101100.0
-118.35,33.88,44.0,822.0,180.0,480.0,177.0,4.4,<1H OCEAN,4.6440677966101696,0.218978102189781,2.711864406779661,225800.0
-117.11,32.79,16.0,1791.0,518.0,1006.0,491.0,3.5179,NEAR OCEAN,3.64765784114053,0.2892238972640982,2.0488798370672097,129300.0
-121.41,38.55,14.0,2534.0,705.0,1495.0,583.0,1.9167,INLAND,4.346483704974271,0.2782162588792423,2.5643224699828475,156300.0
-118.34,33.83,35.0,1818.0,353.0,853.0,321.0,5.8972,<1H OCEAN,5.663551401869159,0.1941694169416941,2.6573208722741435,350900.0
-122.02,37.56,23.0,4332.0,857.0,2461.0,829.0,4.3594,NEAR BAY,5.225572979493365,0.1978301015697137,2.9686369119420988,223400.0
-118.24,33.92,40.0,1772.0,369.0,1122.0,324.0,3.2768,<1H OCEAN,5.469135802469136,0.2082392776523702,3.462962962962963,96100.0
-123.75,40.11,35.0,2052.0,477.0,900.0,402.0,1.9625,<1H OCEAN,5.104477611940299,0.2324561403508772,2.2388059701492535,101500.0
-121.37,38.58,37.0,2839.0,390.0,1006.0,400.0,7.3343,INLAND,7.0975,0.1373723141951391,2.515,280400.0
-122.49,37.63,31.0,3109.0,621.0,1472.0,618.0,5.155,NEAR OCEAN,5.03074433656958,0.199742682534577,2.381877022653722,263900.0
-122.27,37.52,35.0,1051.0,259.0,517.0,234.0,3.7,NEAR OCEAN,4.491452991452992,0.2464319695528068,2.2094017094017095,339700.0
-117.08,32.65,28.0,2296.0,603.0,1277.0,550.0,2.3562,NEAR OCEAN,4.174545454545455,0.2626306620209059,2.321818181818182,123800.0
-120.9,37.66,19.0,3377.0,669.0,2426.0,663.0,2.9783,INLAND,5.093514328808446,0.1981048267693219,3.659125188536953,82500.0
-118.16,34.09,50.0,1568.0,302.0,1093.0,333.0,3.1442,<1H OCEAN,4.708708708708708,0.1926020408163265,3.2822822822822824,162100.0
-117.76,34.06,30.0,1700.0,504.0,1719.0,459.0,2.227,INLAND,3.703703703703704,0.2964705882352941,3.7450980392156863,91900.0
-119.48,36.5,32.0,3451.0,625.0,1968.0,574.0,2.9554,INLAND,6.012195121951219,0.1811069255288322,3.4285714285714284,110300.0
-120.43,34.88,22.0,2580.0,381.0,1149.0,372.0,5.0113,<1H OCEAN,6.935483870967742,0.1476744186046511,3.088709677419355,158600.0
-117.95,33.86,36.0,2038.0,343.0,1066.0,346.0,5.197,<1H OCEAN,5.890173410404624,0.1683022571148184,3.0809248554913293,195700.0
-116.51,33.89,21.0,1284.0,306.0,537.0,233.0,1.95,INLAND,5.510729613733906,0.2383177570093458,2.3047210300429186,61000.0
-119.13,35.22,5.0,6268.0,1003.0,3269.0,980.0,5.1457,INLAND,6.395918367346939,0.1600191448627951,3.335714285714286,118200.0
-118.44,34.0,44.0,1462.0,338.0,821.0,341.0,2.599,<1H OCEAN,4.287390029325513,0.2311901504787961,2.407624633431085,362200.0
-121.18,39.23,8.0,2112.0,360.0,782.0,344.0,3.7125,INLAND,6.1395348837209305,0.1704545454545454,2.2732558139534884,175000.0
-117.02,32.79,36.0,2211.0,384.0,868.0,329.0,4.0491,<1H OCEAN,6.720364741641338,0.1736770691994572,2.6382978723404253,147900.0
-118.26,34.14,51.0,902.0,320.0,650.0,334.0,1.5417,<1H OCEAN,2.7005988023952097,0.3547671840354767,1.9461077844311376,268800.0
-122.55,38.02,27.0,4985.0,711.0,1928.0,742.0,6.4978,NEAR BAY,6.718328840970351,0.1426278836509528,2.5983827493261455,361500.0
-119.23,34.28,24.0,4260.0,691.0,1581.0,607.0,5.5048,NEAR OCEAN,7.018121911037891,0.162206572769953,2.6046128500823724,303600.0
-121.25,38.66,26.0,3670.0,556.0,1616.0,550.0,5.02,INLAND,6.672727272727273,0.1514986376021798,2.938181818181818,169600.0
-122.07,37.66,28.0,2280.0,610.0,1255.0,587.0,2.6719,NEAR BAY,3.884156729131176,0.2675438596491228,2.1379897785349233,161200.0
-117.6,33.98,26.0,1225.0,199.0,717.0,204.0,2.7284,INLAND,6.004901960784314,0.1624489795918367,3.514705882352941,225000.0
-120.21,39.35,7.0,914.0,159.0,85.0,34.0,4.7917,INLAND,26.88235294117647,0.1739606126914661,2.5,187500.0
-117.97,34.06,34.0,3580.0,684.0,2786.0,636.0,4.0469,<1H OCEAN,5.628930817610063,0.1910614525139664,4.380503144654088,166800.0
-118.41,34.01,43.0,2000.0,529.0,1290.0,514.0,4.7031,<1H OCEAN,3.891050583657588,0.2645,2.509727626459144,302500.0
-119.87,36.54,34.0,1370.0,287.0,818.0,269.0,2.4044,INLAND,5.092936802973978,0.2094890510948905,3.04089219330855,72500.0
-117.22,33.14,5.0,4576.0,848.0,2314.0,705.0,5.0123,NEAR OCEAN,6.490780141843971,0.1853146853146853,3.2822695035460994,210400.0
-122.03,37.91,29.0,5438.0,871.0,2310.0,890.0,5.0362,NEAR BAY,6.110112359550562,0.1601691798455314,2.595505617977528,275300.0
-118.45,34.0,48.0,1923.0,408.0,1142.0,433.0,4.575,<1H OCEAN,4.441108545034642,0.2121684867394696,2.6374133949191685,326700.0
-118.11,34.08,45.0,1106.0,226.0,779.0,205.0,4.5446,<1H OCEAN,5.3951219512195125,0.2043399638336347,3.8,244800.0
-118.04,33.76,25.0,4061.0,545.0,1623.0,527.0,7.1572,<1H OCEAN,7.705882352941177,0.1342033981777887,3.079696394686907,294900.0
-118.14,34.03,45.0,1569.0,359.0,1203.0,359.0,2.4612,<1H OCEAN,4.370473537604457,0.2288081580624601,3.350974930362117,180500.0
-117.92,33.75,8.0,2325.0,598.0,1511.0,565.0,3.3629,<1H OCEAN,4.115044247787611,0.2572043010752688,2.674336283185841,137500.0
-117.89,34.11,36.0,806.0,147.0,446.0,153.0,4.5221,<1H OCEAN,5.26797385620915,0.1823821339950372,2.915032679738562,151300.0
-117.97,33.89,14.0,923.0,136.0,420.0,130.0,10.2252,<1H OCEAN,7.1,0.1473456121343445,3.230769230769231,462800.0
-119.25,35.76,36.0,2332.0,656.0,2175.0,610.0,1.6045,INLAND,3.822950819672131,0.281303602058319,3.5655737704918034,57300.0
-117.66,34.06,39.0,1405.0,339.0,1489.0,336.0,1.608,INLAND,4.181547619047619,0.2412811387900356,4.431547619047619,91800.0
-122.23,40.4,18.0,2102.0,377.0,1059.0,384.0,3.0556,INLAND,5.473958333333333,0.1793529971455756,2.7578125,95500.0
-121.3,38.73,9.0,5558.0,1099.0,2717.0,1043.0,3.6455,INLAND,5.328859060402684,0.1977329974811083,2.604985618408437,139200.0
-117.93,33.88,45.0,1306.0,293.0,585.0,260.0,4.0812,<1H OCEAN,5.023076923076923,0.2243491577335375,2.25,241700.0
-119.05,35.34,17.0,2387.0,437.0,1204.0,423.0,4.0529,INLAND,5.643026004728132,0.1830749895266024,2.8463356973995273,106200.0
-121.2,37.81,26.0,395.0,74.0,193.0,72.0,7.3718,INLAND,5.486111111111111,0.1873417721518987,2.6805555555555554,212500.0
-120.81,39.02,30.0,806.0,189.0,326.0,146.0,2.8155,INLAND,5.52054794520548,0.2344913151364764,2.232876712328767,101000.0
-117.98,34.0,22.0,3632.0,538.0,1968.0,566.0,6.019,<1H OCEAN,6.41696113074205,0.1481277533039647,3.477031802120141,324900.0
-118.29,34.01,39.0,751.0,207.0,1010.0,231.0,1.6036,<1H OCEAN,3.2510822510822512,0.2756324900133156,4.372294372294372,137500.0
-122.18,38.07,10.0,4976.0,849.0,2089.0,803.0,5.3288,NEAR BAY,6.196762141967621,0.1706189710610932,2.601494396014944,201800.0
-118.4,34.25,13.0,1872.0,497.0,1927.0,432.0,2.2019,<1H OCEAN,4.333333333333333,0.265491452991453,4.460648148148148,134200.0
-117.68,34.12,16.0,2181.0,321.0,1133.0,350.0,5.7214,INLAND,6.231428571428571,0.1471801925722145,3.237142857142857,259400.0
-117.38,34.0,45.0,2881.0,514.0,1470.0,515.0,3.3687,INLAND,5.594174757281554,0.1784102742103436,2.854368932038835,123800.0
-117.19,32.77,14.0,3575.0,992.0,1645.0,839.0,2.4397,NEAR OCEAN,4.261025029797378,0.2774825174825175,1.9606674612634087,140600.0
-119.19,34.2,18.0,3620.0,,3171.0,779.0,3.3409,NEAR OCEAN,4.646983311938382,,4.070603337612323,220500.0
-122.17,37.73,43.0,1473.0,371.0,1231.0,341.0,2.1587,NEAR BAY,4.319648093841642,0.251866938221317,3.6099706744868034,86500.0
-116.33,33.75,5.0,19107.0,3923.0,2880.0,1376.0,4.036,INLAND,13.885901162790695,0.2053174229340032,2.0930232558139537,158500.0
-117.2,32.77,31.0,1952.0,471.0,936.0,462.0,2.8621,NEAR OCEAN,4.225108225108225,0.2412909836065573,2.0259740259740258,196900.0
-119.03,34.23,21.0,3284.0,487.0,1832.0,521.0,5.2773,<1H OCEAN,6.303262955854127,0.1482947624847746,3.5163147792706333,250800.0
-122.04,37.34,25.0,1994.0,287.0,704.0,283.0,7.7799,<1H OCEAN,7.045936395759718,0.1439317953861584,2.487632508833922,447300.0
-120.95,35.44,30.0,6346.0,1410.0,1769.0,887.0,2.6864,NEAR OCEAN,7.15445321307779,0.2221872045382918,1.9943630214205186,283600.0
-119.04,35.42,47.0,1691.0,402.0,913.0,358.0,1.8403,INLAND,4.723463687150838,0.2377291543465405,2.5502793296089385,54700.0
-122.08,37.68,26.0,2607.0,682.0,1401.0,607.0,2.6563,NEAR BAY,4.29489291598023,0.2616033755274262,2.3080724876441514,184100.0
-116.38,33.73,10.0,11836.0,2405.0,3811.0,1570.0,4.0079,INLAND,7.538853503184713,0.2031936465021966,2.427388535031847,134500.0
-118.11,33.79,36.0,2223.0,370.0,1039.0,370.0,5.7942,<1H OCEAN,6.008108108108108,0.1664417453891138,2.808108108108108,257000.0
-117.29,34.16,38.0,2458.0,488.0,1135.0,453.0,2.875,INLAND,5.4260485651214125,0.1985353946297803,2.5055187637969096,99100.0
-118.59,34.21,34.0,1943.0,320.0,895.0,305.0,5.0462,<1H OCEAN,6.370491803278688,0.1646937725167267,2.9344262295081966,227700.0
-117.63,34.08,38.0,1810.0,371.0,1257.0,354.0,3.8355,INLAND,5.112994350282486,0.2049723756906077,3.5508474576271185,111700.0
-117.23,33.89,5.0,11775.0,2031.0,6686.0,1911.0,4.1953,INLAND,6.161695447409733,0.172484076433121,3.4986917844060703,136600.0
-120.29,38.01,12.0,3014.0,560.0,1424.0,485.0,3.0729,INLAND,6.214432989690722,0.185799601857996,2.936082474226804,105100.0
-118.54,34.23,35.0,3422.0,601.0,1690.0,574.0,4.375,<1H OCEAN,5.961672473867596,0.1756282875511396,2.9442508710801394,232900.0
-119.08,36.2,30.0,1677.0,358.0,1159.0,365.0,2.4554,INLAND,4.594520547945206,0.2134764460345855,3.175342465753425,61200.0
-119.09,35.43,28.0,254.0,35.0,118.0,37.0,4.8571,INLAND,6.864864864864865,0.1377952755905512,3.189189189189189,237500.0
-117.75,33.72,10.0,2464.0,347.0,1241.0,366.0,8.7603,<1H OCEAN,6.73224043715847,0.140827922077922,3.390710382513661,362500.0
-117.04,33.15,15.0,13814.0,2888.0,6583.0,2789.0,2.8247,<1H OCEAN,4.953029759770527,0.2090632691472419,2.360344209394048,150000.0
-118.35,34.15,35.0,2245.0,393.0,783.0,402.0,4.1544,<1H OCEAN,5.58457711442786,0.1750556792873051,1.9477611940298507,500001.0
-117.02,32.81,14.0,3173.0,599.0,1451.0,585.0,3.7292,<1H OCEAN,5.423931623931624,0.1887803340687047,2.4803418803418804,182200.0
-122.45,38.01,36.0,4501.0,832.0,2196.0,800.0,4.3182,NEAR BAY,5.62625,0.1848478115974228,2.745,252700.0
-122.39,37.76,52.0,3390.0,691.0,1645.0,596.0,3.7051,NEAR BAY,5.6879194630872485,0.203834808259587,2.76006711409396,253700.0
-121.26,38.12,27.0,1818.0,459.0,1182.0,428.0,1.8575,INLAND,4.247663551401869,0.2524752475247525,2.7616822429906542,73800.0
-118.49,34.01,28.0,651.0,252.0,333.0,174.0,1.9722,<1H OCEAN,3.7413793103448274,0.3870967741935484,1.9137931034482758,500001.0
-121.16,38.68,21.0,3517.0,667.0,1687.0,655.0,3.1161,INLAND,5.369465648854962,0.1896502701165766,2.5755725190839693,131600.0
-121.83,37.32,26.0,1125.0,210.0,943.0,214.0,4.825,<1H OCEAN,5.257009345794392,0.1866666666666666,4.406542056074766,181000.0
